,Speciality,Code,Title,Anes,Asst,Fee
1151,consultations-and-visits/ophthalmology-23,U236,Follow-up e-assessment,,,$28.95
1152,consultations-and-visits/ophthalmology-23,A254,Follow-up vision rehabilitation assessment,,,$120.00
1153,consultations-and-visits/ophthalmology-23,U235,Initial e-assessment,,,$45.85
1154,consultations-and-visits/ophthalmology-23,A252,Initial vision rehabilitation assessment,,,$240.00
1155,consultations-and-visits/ophthalmology-23,U231,Minor e-assessment,,,$15.00
1156,consultations-and-visits/ophthalmology-23,A231,Neuroophthalmology consultation,,,$148.50
1157,consultations-and-visits/ophthalmology-23,A253,Optometrist-requested assessment (ORA),,,$82.40
1158,consultations-and-visits/ophthalmology-23,A230,Orthoptic assessment,,,$25.00
1159,consultations-and-visits/ophthalmology-23,A234,Partial assessment,,,$30.50
1160,consultations-and-visits/ophthalmology-23,A237,Periodic oculo-visual assessment - aged 19 years and below,,,$56.60
1161,consultations-and-visits/ophthalmology-23,A239,Periodic oculo-visual assessment - aged 65 years and above,,,$56.60
1162,consultations-and-visits/ophthalmology-23,A236,Repeat consultation,,,$45.85
1163,consultations-and-visits/ophthalmology-23,U233,Repeat e-assessment,,,$43.30
1164,consultations-and-visits/ophthalmology-23,A250,Retinopathy of prematurity (ROP) assessment,,,$120.00
1165,consultations-and-visits/ophthalmology-23,A251,Special ophthalmologic assessment,,,$120.00
1166,consultations-and-visits/ophthalmology-23,A256,Special optometrist-requested assessment,,,$163.20
1167,consultations-and-visits/ophthalmology-23,A233,Specific assessment,,,$57.70
1168,consultations-and-visits/ophthalmology-23,C238,Concurrent care - per visit,,,$31.00
1169,consultations-and-visits/ophthalmology-23,C235,Consultation,,,$82.40
1170,consultations-and-visits/ophthalmology-23,C231,Neuro-Ophthalmology Consultation subject to the same conditions as A231,,,$148.50
1171,consultations-and-visits/ophthalmology-23,C236,Repeat consultation,,,$45.85
1172,consultations-and-visits/ophthalmology-23,C250,Retinopathy of prematurity assessment - subject to the same conditions as A250,,,$120.00
1173,consultations-and-visits/ophthalmology-23,C233,Specific assessment,,,$57.70
1174,consultations-and-visits/ophthalmology-23,C234,Specific re-assessment,,,$29.35
1175,consultations-and-visits/ophthalmology-23,C239,Subsequent visits - after thirteenth week (maximum 6 per patient per month) - per visit,,,$31.00
1176,consultations-and-visits/ophthalmology-23,C232,Subsequent visits - first five weeks - per visit,,,$31.00
1177,consultations-and-visits/ophthalmology-23,C237,Subsequent visits - sixth to thirteenth week inclusive (maximum 3 per patient per week) - per visit,,,$31.00
1178,consultations-and-visits/ophthalmology-23,W535,Consultation,,,$82.20
1179,consultations-and-visits/ophthalmology-23,W231,Neuro-Ophthalmology Consultation subject to the same conditions as A231,,,$148.50
1180,consultations-and-visits/ophthalmology-23,W536,Repeat consultation,,,$45.85
1181,consultations-and-visits/ophthalmology-23,W930,Uveitis and ocular inflammatory diseases consultation,,,$150.00
1182,consultations-and-visits/opthalmology-23,G571,Professional component,,,
1183,consultations-and-visits/opthalmology-23,G570,Technical component,,,$118.95
1184,consultations-and-visits/opthalmology-23,G593,COVID-19 vaccine,,,$13.00
1185,consultations-and-visits/opthalmology-23,A930,Uveitis and ocular inflammatory diseases consultation,,,$150.00
1186,consultations-and-visits/opthalmology-23,C930,Uveitis and ocular inflammatory diseases consultation,,,$150.00
1187,consultations-and-visits/orthopaedic-surgery-06,G571,Professional component,,,
1188,consultations-and-visits/orthopaedic-surgery-06,G570,Technical component,,,$118.95
1189,consultations-and-visits/orthopaedic-surgery-06,G593,COVID-19 vaccine,,,$13.00
1190,consultations-and-visits/orthopaedic-surgery-06,A063,Specific Assessment,,,$42.55
1191,consultations-and-visits/orthopaedic-surgery-06,W061,Chronic care or convalescent hospital -  additional subsequent visits (maximum of 6 per patient per month) - per visit,,,$34.10
1192,consultations-and-visits/orthopaedic-surgery-06,W062,Chronic care or convalescent hospital - first 4 subsequent visits per patient per month - per visit,,,$34.10
1193,consultations-and-visits/orthopaedic-surgery-06,W065,Consultation,,,$83.85
1194,consultations-and-visits/orthopaedic-surgery-06,W063,Nursing home or home for the aged - first 2 subsequent visits per patient per month - per visit,,,$34.10
1195,consultations-and-visits/orthopaedic-surgery-06,W068,Nursing home or home for the aged - subsequent visits per month (maximum of 3 per patient per month),,,$34.10
1196,consultations-and-visits/orthopaedic-surgery-06,W066,Repeat Consultation,,,$51.70
1197,consultations-and-visits/orthorpaedic-surgery-06,G571,Professional component,,,
1198,consultations-and-visits/orthorpaedic-surgery-06,G570,Technical component,,,$118.95
1199,consultations-and-visits/orthorpaedic-surgery-06,G593,COVID-19 vaccine,,,$13.00
1200,consultations-and-visits/orthorpaedic-surgery-06,A065,Consultation,,,$83.85
1201,consultations-and-visits/orthorpaedic-surgery-06,C065,Consultation,,,$83.85
1202,consultations-and-visits/orthorpaedic-surgery-06,A064,Partial Assessment,,,$24.25
1203,consultations-and-visits/orthorpaedic-surgery-06,A066,Repeat Consultation,,,$51.70
1204,consultations-and-visits/orthorpaedic-surgery-06,C066,Repeat Consultation,,,$51.70
1205,consultations-and-visits/orthorpaedic-surgery-06,C063,Specific Assessment,,,$42.55
1206,consultations-and-visits/orthorpaedic-surgery-06,C064,Specific Re-Assessment,,,$25.50
1207,consultations-and-visits/orthorpaedic-surgery-06,C069,Subsequent Visits - after thirteenth week,,,$31.00
1208,consultations-and-visits/orthorpaedic-surgery-06,C062,Subsequent Visits - first five weeks,,,$31.00
1209,consultations-and-visits/orthorpaedic-surgery-06,C067,Subsequent Visits - sixth to thirteenth week inclusive,,,$31.00
1210,consultations-and-visits/orthorpaedic-surgery-06,C068,Subsequent visits by the MRP following transfer from an Intensive Care Area - Concurrent care,,,$31.00
1211,consultations-and-visits/otolaryngology-24,G571,Professional component,,,
1212,consultations-and-visits/otolaryngology-24,G570,Technical component,,,$118.95
1213,consultations-and-visits/otolaryngology-24,G593,COVID-19 vaccine,,,$13.00
1214,consultations-and-visits/otolaryngology-24,A245,Consultation,,,$83.95
1215,consultations-and-visits/otolaryngology-24,A244,Partial assessment,,,$27.00
1216,consultations-and-visits/otolaryngology-24,A246,Repeat consultation,,,$48.60
1217,consultations-and-visits/otolaryngology-24,A243,Specific assessment,,,$43.20
1218,consultations-and-visits/otolaryngology-24,C248,Concurrent care - per visit,,,$31.00
1219,consultations-and-visits/otolaryngology-24,C245,Consultation,,,$83.95
1220,consultations-and-visits/otolaryngology-24,C246,Repeat consultation,,,$48.60
1221,consultations-and-visits/otolaryngology-24,C243,Specific assessment,,,$43.20
1222,consultations-and-visits/otolaryngology-24,C244,Specific re-assessment,,,$27.50
1223,consultations-and-visits/otolaryngology-24,C249,Subsequent visits - after thirteenth week (maximum 6 per patient per month) - per visit,,,$31.00
1224,consultations-and-visits/otolaryngology-24,C242,Subsequent visits - first five weeks - per visit,,,$31.00
1225,consultations-and-visits/otolaryngology-24,C247,Subsequent visits - sixth to thirteenth week inclusive (maximum 3 per patient per week) - per visit,,,$31.00
1226,consultations-and-visits/otolaryngology-24,W345,Consultation,,,$83.95
1227,consultations-and-visits/otolaryngology-24,W346,Repeat consultation,,,$48.85
1228,consultations-and-visits/paediatrics-26,G571,Professional component,,,
1229,consultations-and-visits/paediatrics-26,G570,Technical component,,,$118.95
1230,consultations-and-visits/paediatrics-26,G593,COVID-19 vaccine,,,$13.00
1231,consultations-and-visits/paediatrics-26,A661,Complex medical specific re-assessment,,,$74.75
1232,consultations-and-visits/paediatrics-26,A265,Consultation,,,$181.45
1233,consultations-and-visits/paediatrics-26,K123,Developmental and/or behavioural care - family developmental and/or behavioural care - per unit,,,$101.75
1234,consultations-and-visits/paediatrics-26,K122,Developmental and/or behavioural care - individual developmental and/or behavioural care - per unit,,,$89.70
1235,consultations-and-visits/paediatrics-26,A268,Enhanced 18 month well baby visit (see General Preamble GP34),,,$64.30
1236,consultations-and-visits/paediatrics-26,A662,Extended special paediatric consultation,,,$401.30
1237,consultations-and-visits/paediatrics-26,A262,Level 2 - Paediatric assessment,,,$43.45
1238,consultations-and-visits/paediatrics-26,A565,Limited consultation,,,$91.35
1239,consultations-and-visits/paediatrics-26,A263,Medical specific assessment,,,$82.90
1240,consultations-and-visits/paediatrics-26,A264,Medical specific re-assessment,,,$61.25
1241,consultations-and-visits/paediatrics-26,A667,Neurodevelopmental consultation,,,$401.30
1242,consultations-and-visits/paediatrics-26,K119,Paediatric developmental assessment incentive,,,$115.10
1243,consultations-and-visits/paediatrics-26,K269,Periodic health visit - 12 - 17 years of age,,,$77.20
1244,consultations-and-visits/paediatrics-26,K267,Periodic health visit - 2 - 11 years of age,,,$41.60
1245,consultations-and-visits/paediatrics-26,A665,Prenatal consultation,,,$100.55
1246,consultations-and-visits/paediatrics-26,A266,Repeat consultation,,,$91.35
1247,consultations-and-visits/paediatrics-26,A260,Special paediatric consultaton,,,$310.45
1248,consultations-and-visits/paediatrics-26,H267,Attendance at maternal delivery,,,$63.45
1249,consultations-and-visits/paediatrics-26,C661,Complex medical specific re-assessment,,,$74.75
1250,consultations-and-visits/paediatrics-26,C268,Concurrent care - per visit,,,$34.10
1251,consultations-and-visits/paediatrics-26,C265,Consultation,,,$181.45
1252,consultations-and-visits/paediatrics-26,C662,Extended special paediatric consultation - subject to the same conditions as A662,,,$401.30
1253,consultations-and-visits/paediatrics-26,C565,Limited consultation,,,$91.35
1254,consultations-and-visits/paediatrics-26,H262,Low birth weight newborn uncomplicated care - initial - per newborn,,,$63.50
1255,consultations-and-visits/paediatrics-26,H263,Low birth weight newborn uncomplicated care - thereafter - per visit,,,$18.50
1256,consultations-and-visits/paediatrics-26,C263,Medical specific assessment,,,$82.90
1257,consultations-and-visits/paediatrics-26,C264,Medical specific re-assessment,,,$61.25
1258,consultations-and-visits/paediatrics-26,C667,Neurodevelopmental consultation - subject to same conditions as A667,,,$401.30
1259,consultations-and-visits/paediatrics-26,H261,Newborn care in hospital or home,,,$60.80
1260,consultations-and-visits/paediatrics-26,C665,Prenatal consultation - subject to the same conditions as A665,,,$100.55
1261,consultations-and-visits/paediatrics-26,C266,Repeat consultation,,,$91.35
1262,consultations-and-visits/paediatrics-26,C260,Special paediatric consultation - subject to the same conditions as A260,,,$310.45
1263,consultations-and-visits/paediatrics-26,C262,Subsequent visits - first five weeks - per visit,,,$34.10
1264,consultations-and-visits/paediatrics-26,W562,Admission assessment - Type 1,,,$69.35
1265,consultations-and-visits/paediatrics-26,W564,Admission assessment - Type 2,,,$20.60
1266,consultations-and-visits/paediatrics-26,W567,Admission assessment - Type 3,,,$30.70
1267,consultations-and-visits/paediatrics-26,W265,Consultation,,,$181.45
1268,consultations-and-visits/paediatrics-26,W662,Extended special paediatric consultation - subject to the same conditions as A662,,,$401.30
1269,consultations-and-visits/paediatrics-26,W565,Limited consultation,,,$91.35
1270,consultations-and-visits/paediatrics-26,W667,Neurodevelopmental consultation - subject to same conditions as A667,,,$401.30
1271,consultations-and-visits/paediatrics-26,W269,Periodic health visit,,,$30.70
1272,consultations-and-visits/paediatrics-26,W266,Repeat consultation,,,$82.90
1273,consultations-and-visits/paediatrics-26,W260,Special paediatric consultation - subject to the same conditions as A260,,,$310.45
1274,consultations-and-visits/paediatrics-26,W261,Subsequent visits - Chronic care or convalescent hospital - additional subsequent visits (maximum 6 per patient per month) - per visit,,,$34.10
1275,consultations-and-visits/paediatrics-26,W262,Subsequent visits - Chronic care or convalescent hospital - first 4 subsequent visits per patient per month - per visit,,,$34.10
1276,consultations-and-visits/paediatrics-26,A261,Level 1 - Paediatric assessment,,,$21.50
1277,consultations-and-visits/physical-medicine-rehabilitation-31,G571,Professional component,,,
